time,sins_x,sins_y,x,y,z,ve,vn,vu,sins_pitch,sins_roll,sins_yaw,pitch,roll,yaw,gnss_mode,frame_type,measure_type,is_have_var,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,fb_0,fb_1,fb_2,wibb_0,wibb_1,wibb_2,type
1514423762.337384,-2.129498004658853,0.6529064702979425,-122.0112481484824,37.40878516485574,-29.30232113361706,0.0,0.0,0.0,0.0,0.0,-2.512988464697891,0.0,0.0,-143.9836329922497,0.0,2.0,4.0,1.0,0.001901120351668392,0.0002434747103139405,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423762.537487,-2.129498005726944,0.6529064704328933,-122.0112482096795,37.40878517258786,-29.30261176427544,0.0,0.0,0.0,0.0,0.0,-2.513233207600315,0.0,0.0,-143.9976557276243,0.0,2.0,4.0,1.0,0.002693328481132258,0.0004080681498597226,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423762.73759,-2.129498006030373,0.652906470010261,-122.0112482270647,37.40878514837281,-29.3031699907716,0.0,0.0,0.0,0.0,0.0,-2.513143131587914,0.0,0.0,-143.9924947522784,0.0,2.0,4.0,1.0,0.002459851461792814,0.0002938311324971207,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423762.937691,-2.129498004342937,0.6529064698904561,-122.0112481303817,37.4087851415085,-29.30374573103883,0.0,0.0,0.0,0.0,0.0,-2.512639131525441,0.0,0.0,-143.9636176758243,0.0,2.0,4.0,1.0,0.001577913966777684,0.0002093155925985934,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423763.137794,-2.129498009211654,0.6529064702874003,-122.0112484093387,37.40878516425173,-29.30417668864725,0.0,0.0,0.0,0.0,0.0,-2.512551440265066,0.0,0.0,-143.9585933367047,0.0,2.0,4.0,1.0,0.003791913724125281,0.0004842714768885493,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423763.337897,-2.129498004948786,0.6529064702078272,-122.0112481650943,37.40878515969252,-29.30551572580064,0.0,0.0,0.0,0.0,0.0,-2.513292969202668,0.0,0.0,-144.0010798152161,0.0,2.0,4.0,1.0,0.0002009030522441565,0.0001138431208982169,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423763.538172,-2.12949800358957,0.6529064702599938,-122.011248087217,37.40878516268145,-29.3058353033515,0.0,0.0,0.0,0.0,0.0,-2.513026312557593,0.0,0.0,-143.9858015148742,0.0,2.0,4.0,1.0,0.001287796687169752,0.0001324654555860053,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423763.738275,-2.129498004152429,0.652906470383061,-122.0112481194665,37.40878516973268,-29.3069399809313,0.0,0.0,0.0,0.0,0.0,-2.513388030928339,0.0,0.0,-144.0065264508902,0.0,2.0,4.0,1.0,0.001769322370965456,0.0001565511763076524,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423763.938376,-2.12949800555037,0.6529064705874903,-122.0112481995625,37.40878518144562,-29.30745307760339,0.0,0.0,0.0,0.0,0.0,-2.513163173294254,0.0,0.0,-143.9936430574658,0.0,2.0,4.0,1.0,0.001954603672912357,0.0002603013591011663,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423764.138491,-2.12949800536136,0.6529064707864551,-122.0112481887331,37.40878519284546,-29.30792455874622,0.0,0.0,0.0,0.0,0.0,-2.513027002471548,0.0,0.0,-143.985841044032,0.0,2.0,4.0,1.0,0.001029998611534887,0.000194891129142174,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423764.338594,-2.129498005406484,0.6529064709606145,-122.0112481913185,37.40878520282406,-29.31030116800103,0.0,0.0,0.0,0.0,0.0,-2.512957868148119,0.0,0.0,-143.98187993908,0.0,2.0,4.0,1.0,7.910007699677687e-05,0.0001022816450509908,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423764.538869,-2.129498006122523,0.652906471289053,-122.0112482323445,37.40878522164219,-29.31090055184141,0.0,0.0,0.0,0.0,0.0,-2.512751606753692,0.0,0.0,-143.9700620317029,0.0,2.0,4.0,1.0,2.379737856057036e-05,5.316168604054929e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423764.738971,-2.129498007929105,0.6529064716631539,-122.011248335854,37.40878524307659,-29.31164454769318,0.0,0.0,0.0,0.0,0.0,-2.512758325913435,0.0,0.0,-143.970447011198,0.0,2.0,4.0,1.0,7.264344433831635e-06,3.507730932395763e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423764.939075,-2.12949800990264,0.6529064721664672,-122.0112484489293,37.40878527191433,-29.311520741019,0.0,0.0,0.0,0.0,0.0,-2.512934761801856,0.0,0.0,-143.9805560429592,0.0,2.0,4.0,1.0,1.57359777170455e-06,2.227135176744831e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423765.139184,-2.129498012047236,0.6529064726774457,-122.0112485718056,37.40878530119124,-29.31148036884131,0.0,0.0,0.0,0.0,0.0,-2.512604561344974,0.0,0.0,-143.9616369503865,0.0,2.0,4.0,1.0,1.233139143394119e-06,2.964492887479761e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423765.339287,-2.129498014291315,0.6529064733067872,-122.0112487003818,37.40878533724985,-29.31140151558094,0.0,0.0,0.0,0.0,0.0,-2.513023353967014,0.0,0.0,-143.9856320001207,0.0,2.0,4.0,1.0,3.062737781745688e-06,2.506385318370587e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423765.539388,-2.129498016501887,0.652906473930329,-122.0112488270383,37.40878537297616,-29.31118406349023,0.0,0.0,0.0,0.0,0.0,-2.512942201262843,0.0,0.0,-143.9809822926756,0.0,2.0,4.0,1.0,1.198449543400697e-05,5.074790883534739e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423765.742429,-2.129498018601111,0.6529064746021255,-122.011248947315,37.40878541146726,-29.31093779540043,0.0,0.0,0.0,0.0,0.0,-2.512729700500329,0.0,0.0,-143.9688068958402,0.0,2.0,4.0,1.0,5.02394565922435e-05,0.0001062130500127261,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423765.94253,-2.129498020400139,0.6529064752040298,-122.0112490503916,37.40878544595384,-29.31088073270269,0.0,0.0,0.0,0.0,0.0,-2.51294654147716,0.0,0.0,-143.9812309686381,0.0,2.0,4.0,1.0,0.0001648498003190343,0.0001160913687639991,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423766.142632,-2.12949801990782,0.6529064751541184,-122.0112490221838,37.40878544309412,-29.31078212142983,0.0,0.0,0.0,0.0,0.0,-2.512677223090303,0.0,0.0,-143.965800161726,0.0,2.0,4.0,1.0,0.001184079173407771,0.0004802833142329274,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423766.342735,-2.129498017517093,0.6529064753413683,-122.0112488852053,37.40878545382276,-29.31097716383842,0.0,0.0,0.0,0.0,0.0,-2.512611904068327,0.0,0.0,-143.9620576574448,0.0,2.0,4.0,1.0,0.002221227235141455,0.00049841027157497,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423766.542837,-2.129498018217168,0.6529064755381252,-122.0112489253166,37.40878546509609,-29.31087464598997,0.0,0.0,0.0,0.0,0.0,-2.512722634098959,0.0,0.0,-143.9684020208654,0.0,2.0,4.0,1.0,0.0008270208393359527,0.0003760891197265139,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423766.742939,-2.129498018378384,0.6529064757955066,-122.0112489345536,37.40878547984297,-29.31074511401863,0.0,0.0,0.0,0.0,0.0,-2.512245464735067,0.0,0.0,-143.9410622302014,0.0,2.0,4.0,1.0,0.00114008181403908,0.0003847491525795421,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423766.943042,-2.129498019142718,0.6529064760758044,-122.0112489783467,37.40878549590285,-29.31015960830214,0.0,0.0,0.0,0.0,0.0,-2.512502246491563,0.0,0.0,-143.9557747411046,0.0,2.0,4.0,1.0,0.0008062174386102629,0.0003888130427699519,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423767.143157,-2.129498019280267,0.6529064761955378,-122.0112489862277,37.40878550276307,-29.30962286696247,0.0,0.0,0.0,0.0,0.0,-2.512794172382069,0.0,0.0,-143.9725008625612,0.0,2.0,4.0,1.0,0.001015622886148306,0.0003441012957943263,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423767.34326,-2.129498019260445,0.6529064758101466,-122.011248985092,37.40878548068178,-29.30880469929271,0.0,0.0,0.0,0.0,0.0,-2.512612888085871,0.0,0.0,-143.9621140374971,0.0,2.0,4.0,1.0,0.0007870232468400993,0.0005664497333624686,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423767.543363,-2.129498017850606,0.6529064752105059,-122.0112489043142,37.4087854463249,-29.30836525938197,0.0,0.0,0.0,0.0,0.0,-2.512554383066052,0.0,0.0,-143.9587619467811,0.0,2.0,4.0,1.0,0.001418872388769049,0.0007326967450578391,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423767.743464,-2.129498017168598,0.6529064746989178,-122.011248865238,37.40878541701306,-29.3079937875013,0.0,0.0,0.0,0.0,0.0,-2.513326295864194,0.0,0.0,-144.0029892922668,0.0,2.0,4.0,1.0,0.0009897107795987302,0.0005400555508351322,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423767.943567,-2.129498017696163,0.6529064741830315,-122.0112488954652,37.40878538745495,-29.30760590412939,0.0,0.0,0.0,0.0,0.0,-2.512947994128297,0.0,0.0,-143.9813141994174,0.0,2.0,4.0,1.0,0.000382337115425585,0.0004473542978252377,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423768.143677,-2.129498018534927,0.6529064742112267,-122.0112489435229,37.40878538907042,-29.30715305308608,0.0,0.0,0.0,0.0,0.0,-2.512660146141668,0.0,0.0,-143.9648217246422,0.0,2.0,4.0,1.0,0.0001745557832337884,0.0002677518722220813,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423768.343779,-2.129498018278776,0.6529064741057069,-122.0112489288465,37.40878538302458,-29.30582286802064,0.0,0.0,0.0,0.0,0.0,-2.512872205669447,0.0,0.0,-143.9769718405895,0.0,2.0,4.0,1.0,0.00012858697040246,0.0001718104417809076,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423768.543881,-2.129498017984078,0.6529064738413249,-122.0112489119616,37.4087853678766,-29.3052324205405,0.0,0.0,0.0,0.0,0.0,-2.513020686080898,0.0,0.0,-143.985479141506,0.0,2.0,4.0,1.0,7.820637152644754e-05,9.929378129172096e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423768.743984,-2.129498017370828,0.6529064733803824,-122.0112488768249,37.40878534146655,-29.304611103634,0.0,0.0,0.0,0.0,0.0,-2.512587517483078,0.0,0.0,-143.9606604090333,0.0,2.0,4.0,1.0,7.225389669927561e-05,9.056104191674596e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423768.944086,-2.129498016392931,0.6529064728526,-122.0112488207955,37.40878531122684,-29.30383898272861,0.0,0.0,0.0,0.0,0.0,-2.513045712074938,0.0,0.0,-143.9869130253426,0.0,2.0,4.0,1.0,2.407190881579134e-05,5.105384679417675e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423769.144195,-2.129498014635471,0.652906472273118,-122.0112487201005,37.40878527802497,-29.30310521548684,0.0,0.0,0.0,0.0,0.0,-2.51292709334758,0.0,0.0,-143.9801166728938,0.0,2.0,4.0,1.0,8.916882098106991e-06,4.810691636167451e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423769.344296,-2.129498011678207,0.6529064714551679,-122.0112485506617,37.40878523115988,-29.30211515473503,0.0,0.0,0.0,0.0,0.0,-2.512640972061327,0.0,0.0,-143.9637231307626,0.0,2.0,4.0,1.0,2.054172453895639e-06,3.94254633889207e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423769.544399,-2.129498007581765,0.6529064705354045,-122.0112483159529,37.40878517846132,-29.30106145319609,0.0,0.0,0.0,0.0,0.0,-2.512693560186204,0.0,0.0,-143.9667362083706,0.0,2.0,4.0,1.0,5.287540439521132e-06,4.908964188456359e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423769.744502,-2.129498003378664,0.6529064695375354,-122.011248075133,37.40878512128763,-29.3010893763661,0.0,0.0,0.0,0.0,0.0,-2.513060204263454,0.0,0.0,-143.9877433665805,0.0,2.0,4.0,1.0,2.760941652174241e-05,3.52357385224326e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423769.944603,-2.129498000689072,0.6529064689307158,-122.0112479210307,37.40878508651943,-29.26097348941723,0.0,0.0,0.0,0.0,0.0,-2.512549275998824,0.0,0.0,-143.9584693333832,0.0,2.0,4.0,1.0,0.0006099136070536614,0.0002082132978131949,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423770.144713,-2.129498008889101,0.6529064709908131,-122.0112483908577,37.40878520455431,-29.30099505327949,0.0,0.0,0.0,0.0,0.0,-2.512738257770998,0.0,0.0,-143.9692971913337,0.0,2.0,4.0,1.0,0.003925079477261899,0.001994050901196605,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423770.344815,-2.129498003817146,0.6529064700200209,-122.0112481002561,37.40878514893201,-29.301156061172,0.0,0.0,0.0,0.0,0.0,-2.512947302611198,0.0,0.0,-143.9812745784062,0.0,2.0,4.0,1.0,8.378943186954903e-05,6.562649195517092e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423770.544919,-2.129498002820591,0.6529064696131948,-122.0112480431577,37.40878512562259,-29.26128668298917,0.0,0.0,0.0,0.0,0.0,-2.512166588919349,0.0,0.0,-143.9365429788551,0.0,2.0,4.0,1.0,0.001801810456537213,0.0003989572388654604,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423770.74502,-2.129498009937482,0.6529064707293669,-122.0112484509256,37.40878518957454,-29.30241676359523,0.0,0.0,0.0,0.0,0.0,-2.512271609024115,0.0,0.0,-143.9425601876223,0.0,2.0,4.0,1.0,0.003916940489100145,0.001149975100584555,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423770.945122,-2.12949800512173,0.6529064699454717,-122.0112481750033,37.40878514466066,-29.30273121562396,0.0,0.0,0.0,0.0,0.0,-2.512981549440457,0.0,0.0,-143.9832367771844,0.0,2.0,4.0,1.0,0.0003393017023250754,0.0002389223387166592,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423771.145231,-2.129498002442838,0.6529064697790707,-122.0112480215141,37.40878513512659,-29.26312039235593,0.0,0.0,0.0,0.0,0.0,-2.512324872240548,0.0,0.0,-143.9456119451272,0.0,2.0,4.0,1.0,0.001207804999558264,0.0002656111840207562,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423771.345334,-2.129498009187644,0.6529064709056319,-122.011248407963,37.40878519967379,-29.30492202000783,0.0,0.0,0.0,0.0,0.0,-2.512347831465674,0.0,0.0,-143.9469274118277,0.0,2.0,4.0,1.0,0.003926705292036186,0.0009852389424868933,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423771.545436,-2.129498002642494,0.6529064686811921,-122.0112480329535,37.40878507222277,-29.2692746536332,0.0,0.0,0.0,0.0,0.0,-2.511723687430811,0.0,0.0,-143.9111665928219,0.0,2.0,4.0,1.0,0.0005125537593180495,0.0003498597664925106,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423771.745538,-2.12949799584949,0.6529064602714293,-122.0112476437431,37.40878459037886,-29.27572101505438,0.0,0.0,0.0,0.0,0.0,-2.51196195108676,0.0,0.0,-143.9248180947191,0.0,2.0,4.0,1.0,0.002789763918080581,0.0005259374328426268,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423771.945641,-2.129497992400689,0.6529064451796548,-122.0112474461414,37.40878372568388,-29.28185234884088,0.0,0.0,0.0,0.0,0.0,-2.509344379965216,0.0,0.0,-143.7748423168793,0.0,2.0,4.0,1.0,0.002227828463644069,0.002675789404673069,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423772.14575,-2.12949794446991,0.6529064008024823,-122.01124469991,37.40878118305918,-29.28499069794602,0.0,0.0,0.0,0.0,0.0,-2.507301759400436,0.0,0.0,-143.6578087793708,0.0,2.0,4.0,1.0,0.003823246469178561,0.003817256743079989,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423772.345851,-2.129497904585716,0.6529063571647774,-122.011242414714,37.40877868280286,-29.28306375476729,0.0,0.0,0.0,0.0,0.0,-2.499586858223966,0.0,0.0,-143.2157775025985,0.0,2.0,4.0,1.0,0.001168299181175945,0.0007629295521715365,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423772.545954,-2.129497855705095,0.65290630328844,-122.0112396140607,37.40877559591612,-29.27750422027491,0.0,0.0,0.0,0.0,0.0,-2.491444695002274,0.0,0.0,-142.7492659138889,0.0,2.0,4.0,1.0,0.0009252708603476766,0.0005008508084624728,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423772.746057,-2.129497797997625,0.6529062404332917,-122.0112363076663,37.40877199458139,-29.27330697142189,0.0,0.0,0.0,0.0,0.0,-2.481678671154737,0.0,0.0,-142.1897139648009,0.0,2.0,4.0,1.0,0.0002122334352114537,7.251958016834074e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423772.946158,-2.129497734367777,0.6529061719252847,-122.0112326619445,37.40876806936173,-29.27045280366634,0.0,0.0,0.0,0.0,0.0,-2.468519149579715,0.0,0.0,-141.4357289181408,0.0,2.0,4.0,1.0,4.941535753031816e-05,6.969473349523439e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423773.146269,-2.129497666449137,0.6529060992528608,-122.0112287704931,37.40876390553856,-29.27500556989904,0.0,0.0,0.0,0.0,0.0,-2.456098536741573,0.0,0.0,-140.7240802235493,0.0,2.0,4.0,1.0,7.077341355507643e-06,5.448012151712472e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423773.34637,-2.129497594117757,0.6529060233173285,-122.0112246262103,37.40875955475304,-29.31307059433157,0.0,0.0,0.0,0.0,0.0,-2.440805314602637,0.0,0.0,-139.8478431398322,0.0,2.0,4.0,1.0,1.699714820628773e-06,8.045534246053809e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423773.546474,-2.129497516179311,0.6529059444155952,-122.0112201606663,37.40875503401673,-29.31472152317949,0.0,0.0,0.0,0.0,0.0,-2.423962422501106,0.0,0.0,-138.8828165076203,0.0,2.0,4.0,1.0,4.830149985366026e-06,8.684749353393082e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423773.746576,-2.129497433582276,0.6529058625715958,-122.0112154282048,37.40875034470098,-29.27687102608046,0.0,0.0,0.0,0.0,0.0,-2.403340853946719,0.0,0.0,-137.7012876625142,0.0,2.0,4.0,1.0,1.345214996932921e-05,6.101277189610441e-05,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423773.946677,-2.129497346034521,0.6529057793768602,-122.0112104120879,37.40874557799376,-29.2698723587034,0.0,0.0,0.0,0.0,0.0,-2.382128980172404,0.0,0.0,-136.4859368196817,0.0,2.0,4.0,1.0,0.000170982471370718,0.0001179778616570487,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423774.146786,-2.129497244281756,0.6529056955844472,-122.0112045820839,37.40874077704213,-29.30543362168677,0.0,0.0,0.0,0.0,0.0,-2.357218807715763,0.0,0.0,-135.0586890709732,0.0,2.0,4.0,1.0,0.00377787229686651,0.0002940583682397948,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423774.346889,-2.129497144245019,0.6529056112091269,-122.0111988504011,37.40873594269239,-29.31102502347171,0.0,0.0,0.0,0.0,0.0,-2.329043406100087,0.0,0.0,-133.4443574723088,0.0,2.0,4.0,1.0,0.001444378027641747,0.0002791414349169916,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423774.546992,-2.129497040564725,0.6529055269782214,-122.0111929099578,37.40873111661699,-29.31654350432907,0.0,0.0,0.0,0.0,0.0,-2.296443705367347,0.0,0.0,-131.5765322069333,0.0,2.0,4.0,1.0,0.0005829719287232543,0.0002611413238423753,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423774.747093,-2.129496928093651,0.6529054441221704,-122.01118646584,37.40872636931497,-29.31896459675394,0.0,0.0,0.0,0.0,0.0,-2.258345649042042,0.0,0.0,-129.3936743718416,0.0,2.0,4.0,1.0,0.002191689595831276,0.0004136091402154036,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423774.947196,-2.129496804698523,0.6529053628422177,-122.0111793958199,37.40872171231672,-29.27880934922527,0.0,0.0,0.0,0.0,0.0,-2.213894473436645,0.0,0.0,-126.8468096152575,0.0,2.0,4.0,1.0,0.003753434853283925,0.0003564315824382107,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423775.147305,-2.12949668267377,0.6529052846063653,-122.0111724043166,37.40871722973257,-29.2740493857223,0.0,0.0,0.0,0.0,0.0,-2.161098476510237,0.0,0.0,-123.8218218161887,0.0,2.0,4.0,1.0,0.0007585004478944594,0.0004193514049441089,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423775.347408,-2.12949654994032,0.6529052098190171,-122.0111647992501,37.40871294473315,-29.26136426817349,0.0,0.0,0.0,0.0,0.0,-2.09812105120938,0.0,0.0,-120.2134811418491,0.0,2.0,4.0,1.0,0.003134523585604077,0.0002709959826815622,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423775.54751,-2.12949641662434,0.6529051412088558,-122.011157160807,37.40870901366048,-29.26156124003703,0.0,0.0,0.0,0.0,0.0,-2.02547390380442,0.0,0.0,-116.0511062018801,0.0,2.0,4.0,1.0,0.0002304192187313522,0.0001646543226447991,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423775.747612,-2.129496274231499,0.6529050802300964,-122.0111490022983,37.40870551983493,-29.25932064858458,0.0,0.0,0.0,0.0,0.0,-1.942929337064239,0.0,0.0,-111.3216509059318,0.0,2.0,4.0,1.0,0.001144632437389173,0.0001801203479820236,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423775.947715,-2.129496117654487,0.6529050285266796,-122.0111400310963,37.40870255744736,-29.254711690602,0.0,0.0,0.0,0.0,0.0,-1.853534850705848,0.0,0.0,-106.1997241258562,0.0,2.0,4.0,1.0,0.003764504226078896,0.0002432683430454161,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423776.147824,-2.12949596173559,0.6529049862365797,-122.0111310976015,37.40870013440312,-29.26176669792247,0.0,0.0,0.0,0.0,0.0,-1.758520956919417,0.0,0.0,-100.7558290167894,0.0,2.0,4.0,1.0,0.001194561822717519,0.0002831439560062473,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423776.347925,-2.129495800115219,0.6529049551427514,-122.0111218374364,37.40869835285799,-29.26923939787856,0.0,0.0,0.0,0.0,0.0,-1.66316184213568,0.0,0.0,-95.29215420157774,0.0,2.0,4.0,1.0,0.000834978680992937,0.0002524128683781168,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423776.548028,-2.129495629970614,0.6529049393265142,-122.0111120888686,37.40869744665435,-29.27845584615104,0.0,0.0,0.0,0.0,0.0,-1.590857265118674,0.0,0.0,-91.14940709902471,0.0,2.0,4.0,1.0,0.002787909192949202,0.0002301984750219083,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423776.748131,-2.129495459942908,0.6529049312791934,-122.0111023469987,37.40869698557683,-29.23472829398544,0.0,0.0,0.0,0.0,0.0,-1.52637526662607,0.0,0.0,-87.45486073082954,0.0,2.0,4.0,1.0,0.002004976182297225,0.0002937866800554064,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423776.948232,-2.12949528901068,0.6529049317908775,-122.0110925533035,37.40869701489417,-29.22701726394534,0.0,0.0,0.0,0.0,0.0,-1.467221348999508,0.0,0.0,-84.06559090916303,0.0,2.0,4.0,1.0,0.002544769078193697,0.0005831006430416135,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
1514423777.148341,-2.129495121795772,0.6529049415087803,-122.0110829725949,37.40869757168899,-29.21377339231556,0.0,0.0,0.0,0.0,0.0,-1.400885808816279,0.0,0.0,-80.2648444249435,0.0,2.0,4.0,1.0,0.001483842777482587,0.0006420104566857919,0.0009,0.0,0.0,0.0,0.0,0.0,6.853891945200711e-06,0.0,,,,,,,lidar
