Time_us,x,y,yaw,V_x,V_y,Gyro_z
5400152,-3.280402,-3.061655,3.886455,-0.6482188,-0.7699902,-0.0343574
5500001,-3.361628,-3.129317,3.884386,-0.6529835,-0.7609453,-0.0294228
5600002,-3.437853,-3.198335,3.885955,-0.6654788,-0.7499595,-0.00372928
5700002,-3.519094,-3.262563,3.887899,-0.6555596,-0.7198004,0.02225748
5800044,-3.593935,-3.327279,3.885041,-0.6375636,-0.7303392,-0.03836099
5900013,-3.673033,-3.395625,3.885322,-0.6554225,-0.7085792,-0.007431472
6000002,-3.748739,-3.463362,3.888758,-0.6238711,-0.7318785,0.0418864
6099992,-3.827338,-3.531572,3.886699,-0.6169929,-0.7292492,-0.01748528
6200001,-3.900743,-3.600595,3.890598,-0.661899,-0.7274066,0.03124471
6300001,-3.972956,-3.669661,3.891676,-0.6645606,-0.7087415,0.01000598
6400017,-4.0441379,-3.739486,3.89702,-0.6933707,-0.7295007,0.04109661
6499991,-4.1189128,-3.810779,3.90156,-0.6878363,-0.7418978,0.04389979
6599999,-4.1912572,-3.883117,3.906748,-0.6904412,-0.7774134,0.05207578
6699995,-4.268981,-3.959588,3.908165,-0.6701592,-0.7734042,0.02141901
6800002,-4.3435463,-4.035672,3.913268,-0.6775572,-0.769092,0.05213276
6900011,-4.4194617,-4.111225,3.916914,-0.6704379,-0.7679441,0.02834314
7000037,-4.492426,-4.188299,3.92094,-0.6655325,-0.7629216,0.03133127
7099995,-4.5667744,-4.264925,3.927113,-0.6711932,-0.7516229,0.04946442
7200003,-4.6386135,-4.340906,3.93242,-0.6472933,-0.7722646,0.04488447
7299992,-4.7089989,-4.41844,3.936434,-0.6878844,-0.7566257,0.02705483
7400016,-4.7785126,-4.496805,3.94144,-0.6612036,-0.768321,0.04090152
7500003,-4.8518121,-4.575498,3.948708,-0.6697494,-0.7600769,0.05350257
7600001,-4.92200033,-4.653391,3.954084,-0.6370804,-0.7871217,0.03953706
7699995,-4.991755055,-4.731344,3.96085,-0.6596016,-0.7730768,0.05622432
7800004,-5.05873255,-4.809026,3.965501,-0.6400492,-0.7806285,0.04220954
7900014,-5.1286877,-4.886976,3.971015,-0.62828,-0.7649035,0.04239739
8000013,-5.1962116,-4.965644,3.973989,-0.6363864,-0.7675528,0.03248458
8100040,-5.2640241,-5.041517,3.976457,-0.6508856,-0.7817431,0.00992662
8200041,-5.3307152,-5.117813,3.980155,-0.6233048,-0.7835959,0.02662954
8300001,-5.3994346,-5.191659,3.984973,-0.6427894,-0.7693628,0.03838184
8400025,-5.4656216,-5.265482,3.986693,-0.6241267,-0.7635429,0.01366854
8499999,-5.5285713,-5.339585,3.98861,-0.6415859,-0.7783859,0.004777752
8600009,-5.5910805,-5.414525,3.991607,-0.6410947,-0.7804664,0.02956886
8700010,-5.6519662,-5.492444,3.993747,-0.612954,-0.788745,0.01655298
8800022,-5.7124286,-5.569581,3.994895,-0.6247093,-0.7654426,0.002367778
8900022,-5.7746334,-5.647884,3.997912,-0.6337398,-0.7770519,0.01452682
9000016,-5.8359108,-5.726197,3.999259,-0.6345813,-0.776224,0.0137418
9100007,-5.9004389,-5.80322,4.000155,-0.6355801,-0.760058,0.004448917
9200020,-5.9637766,-5.880226,3.999715,-0.6054688,-0.7961637,-0.008203843
9300001,-6.029725,-5.955474,4.000933,-0.6316218,-0.7621431,0.005384113
9400052,-6.094097,-6.03151,4.002348,-0.6144434,-0.7718751,0.01000253
9500005,-6.160337,-6.103514,4.00086,-0.6263843,-0.7840684,-0.0146493
9600024,-6.227396,-6.176213,4.0021,-0.6592714,-0.775943,0.009463383
9700004,-6.295896,-6.249271,4.002099,-0.6232679,-0.7684295,0.003048995
9800017,-6.362257,-6.321614,4.005205,-0.6213707,-0.7482497,0.02699016
9900056,-6.430634,-6.397358,4.00411,-0.6262485,-0.7948542,0.005136358
10000021,-6.498914,-6.473174,4.003037,-0.6334188,-0.7762733,-0.02455421
10100012,-6.572099,-6.553086,4.002437,-0.6492752,-0.7750392,-0.01290665
10200131,-6.644469,-6.632178,3.998978,-0.6774504,-0.7826891,-0.03644697
10300003,-6.71604,-6.711993,3.994657,-0.6593412,-0.7776248,-0.05902178
10400045,-6.787144,-6.791751,3.992594,-0.6802143,-0.7855142,-0.03437658
10500009,-6.859883,-6.87267,3.98882,-0.6758718,-0.7582484,-0.05101237
10600048,-6.929829,-6.950107,3.98626,-0.67579,-0.7581931,-0.0527914
10700009,-6.998363,-7.028132,3.983006,-0.6473674,-0.7327405,-0.04105664
10800028,-7.065554,-7.104281,3.982545,-0.6393723,-0.7263548,-0.01561957
10900031,-7.133208,-7.178932,3.979535,-0.6342905,-0.7094877,-0.04148621
11000023,-7.200328,-7.253045,3.978375,-0.6456512,-0.7213807,-0.02696899
11100016,-7.271013,-7.327483,3.977915,-0.6671876,-0.7309979,-0.01653995
11200037,-7.341322,-7.402005,3.974839,-0.6717663,-0.7227,-0.03310794
11300010,-7.417777,-7.471046,3.951601,-0.6869346,-0.6588786,-0.2093169
11400084,-7.491987,-7.526784,3.885159,-0.6803399,-0.4988998,-0.6519656
11500013,-7.567682,-7.567891,3.807082,-0.7023416,-0.4015487,-0.8098409
11600026,-7.642576,-7.603222,3.741946,-0.7288373,-0.3822537,-0.6669998
11700054,-7.72277,-7.634194,3.678717,-0.7454379,-0.3140837,-0.6270951
11800047,-7.803492,-7.659704,3.614822,-0.7679074,-0.2422217,-0.635214
11900038,-7.887305,-7.68227,3.553661,-0.7980593,-0.1928867,-0.61889
12000076,-7.973469,-7.699968,3.489931,-0.8501368,-0.1390024,-0.6412259
12100006,-8.066996,-7.709822,3.423102,-0.8906305,-0.07512401,-0.6774065
12200021,-8.161232,-7.713459,3.355677,-0.9102246,-0.0117239,-0.6808038
12300062,-8.260662,-7.714306,3.288088,-0.9323754,0.05974399,-0.6804396
12400043,-8.358794,-7.707172,3.221106,-0.9322054,0.1176548,-0.6708208
12500012,-8.454706,-7.696943,3.15557,-0.9371932,0.1795314,-0.657212
12600082,-8.548477,-7.679186,3.089691,-0.9217991,0.2674043,-0.6603785
12700008,-8.638064,-7.655141,3.022442,-0.9082037,0.3261668,-0.665489
12800027,-8.726414,-7.62309,2.958142,-0.915588,0.3906615,-0.6498148
12900068,-8.803749,-7.589817,2.892205,-0.8982271,0.4519864,-0.6531892
13000065,-8.881929,-7.548102,2.827553,-0.8774236,0.5315658,-0.6514343
13100017,-8.958326,-7.508598,2.764489,-0.835214,0.5839108,-0.6305256
13200074,-9.034302,-7.459862,2.702071,-0.8174669,0.6363814,-0.6194494
13300017,-9.096407,-7.413832,2.643612,-0.7983319,0.6997393,-0.5856428
13400060,-9.160509,-7.358095,2.589614,-0.7661283,0.7395068,-0.5383723
13500067,-9.2161,-7.304687,2.537838,-0.7148447,0.7880144,-0.5134317
13600028,-9.27039,-7.244497,2.489994,-0.6920623,0.8138211,-0.4713134
13700067,-9.323761,-7.181988,2.443085,-0.6643553,0.8434994,-0.4510622
13800076,-9.376399,-7.111684,2.401752,-0.6196549,0.8969482,-0.4103477
13900042,-9.420491,-7.049495,2.364156,-0.587836,0.8978098,-0.3645445
14000034,-9.46318,-6.981538,2.327417,-0.5689917,0.9065171,-0.3541273
14100025,-9.500489,-6.921378,2.294715,-0.5188243,0.9367025,-0.3214106
14200062,-9.538665,-6.851358,2.2666,-0.4863051,0.9278068,-0.2641731
14300018,-9.568045,-6.79363,2.240589,-0.472394,0.9612465,-0.2466282
14400089,-9.600087,-6.725534,2.216171,-0.4488104,0.9757912,-0.2340097
14500023,-9.623509,-6.669392,2.194817,-0.4131823,0.9796168,-0.2125024
14600050,-9.649865,-6.603479,2.175885,-0.4024145,0.9711365,-0.1766545
14700046,-9.671073,-6.548502,2.158113,-0.3808634,0.9504876,-0.1585975
14800034,-9.694384,-6.482785,2.14219,-0.3551643,0.9957668,-0.1476224
14900040,-9.719461,-6.429902,2.131121,-0.3540218,1.003244,-0.1080696
15000043,-9.746899,-6.364511,2.121455,-0.3334357,1.008188,-0.08548651
15100025,-9.776019,-6.311834,2.112926,-0.3251201,0.9980802,-0.08213292
15200044,-9.807156,-6.247484,2.105736,-0.343499,0.9733375,-0.06285312
15300044,-9.826021,-6.201963,2.104585,-0.3149009,0.9781567,-0.009556866
15400077,-9.8479,-6.144025,2.100733,-0.2908964,0.9640757,-0.02108947
15500029,-9.86234,-6.106354,2.09796,-0.2633563,0.9570045,-0.02980067
15600057,-9.879918,-6.054283,2.096448,-0.2670733,0.9535621,-0.01165784
15700036,-9.90219,-6.016194,2.094991,-0.2750152,0.9639462,-0.01093313
15800040,-9.927369,-5.963165,2.093708,-0.2933321,0.9670694,-0.01211723
15900067,-9.952673,-5.923009,2.095157,-0.2921535,0.9567266,0.01357509
16000052,-9.980465,-5.868456,2.096161,-0.2936017,0.9571863,0.01443145
16100031,-10.00891,-5.825524,2.097818,-0.2946037,0.9575844,0.02080753
16200067,-10.038879,-5.768956,2.099423,-0.3025678,0.9672384,0.01755136
16300037,-10.069319,-5.728845,2.100778,-0.3198299,0.9517242,0.01605915
16400064,-10.101,-5.673909,2.103123,-0.3233982,0.9624878,0.02595451
16500045,-10.131275,-5.631547,2.104098,-0.3142518,0.9514804,0.017938
16600075,-10.162891,-5.574015,2.106728,-0.3415132,0.9459619,0.03655909
16700037,-10.193287,-5.52877,2.10835,-0.3103249,0.9470157,0.01723212
16800067,-10.225037,-5.470064,2.108813,-0.338576,0.9311664,0.01571991
16900058,-10.258937,-5.424264,2.111581,-0.3367154,0.9422031,0.03519316
17000052,-10.293432,-5.364518,2.112839,-0.3112954,0.9320471,0.02582422
17100085,-10.328225,-5.314904,2.114653,-0.3262418,0.917424,0.01977623
17200056,-10.363638,-5.252969,2.115802,-0.327113,0.920513,0.0246899
17300029,-10.3979,-5.207706,2.118105,-0.339598,0.9108088,0.02482747
17400077,-10.432268,-5.149754,2.120093,-0.3443145,0.8944424,0.03402815
17500022,-10.47087,-5.097533,2.121448,-0.3449136,0.8828274,0.01660104
17600047,-10.510052,-5.03819,2.123204,-0.367244,0.9082465,0.02754675
17700043,-10.547732,-4.983337,2.124371,-0.4207462,0.9166843,0.02213486
17800071,-10.587125,-4.919581,2.124795,-0.4091675,0.8979108,0.01680981
17900050,-10.63524,-4.861091,2.129569,-0.4091029,0.9089344,0.04483665
18000053,-10.6844,-4.795329,2.132656,-0.4127871,0.9057445,0.04442569
18100031,-10.730166,-4.741862,2.137448,-0.4320996,0.8662006,0.05068409
18200048,-10.773943,-4.678621,2.144932,-0.4673931,0.8788924,0.09533142
18300055,-10.824294,-4.622978,2.148207,-0.4565016,0.9080043,0.04216409
18400064,-10.875289,-4.554975,2.15032,-0.4686257,0.9002401,0.03160228
18500029,-10.94319,-4.495231,2.15396,-0.4765127,0.8877187,0.04473399
18600050,-11.007887,-4.42851,2.157765,-0.4776923,0.8904966,0.04354778
18700029,-11.077115,-4.365119,2.160791,-0.5196043,0.865165,0.03831809
18800053,-11.143534,-4.294463,2.162706,-0.5309975,0.8493615,0.03135983
18900069,-11.210342,-4.227229,2.161478,-0.5335728,0.8645855,-0.006481643
19000075,-11.273848,-4.155373,2.16393,-0.5411122,0.852723,0.02571695
19100038,-11.329847,-4.090763,2.164706,-0.5466802,0.8373839,0.0197545
19200090,-11.385244,-4.019857,2.165034,-0.5419487,0.8500429,-0.001580584
19300025,-11.437967,-3.962063,2.165223,-0.5312219,0.8373603,0.002792395
19400068,-11.490473,-3.89533,2.166523,-0.5322372,0.8359443,0.01688823
19500051,-11.547686,-3.831949,2.160724,-0.540589,0.8108203,-0.05555404
19600043,-11.603719,-3.762802,2.158094,-0.5382432,0.8194569,-0.02817038
19700027,-11.659512,-3.694343,2.153023,-0.5557631,0.8712533,-0.04289728
19800048,-11.715996,-3.616413,2.150156,-0.5643969,0.8724528,-0.02611879
19900055,-11.769517,-3.541031,2.146378,-0.5603562,0.864998,-0.02761363
20000044,-11.825427,-3.461576,2.138655,-0.5578161,0.8634715,-0.06581981
20100040,-11.888046,-3.383766,2.136013,-0.5480133,0.8776625,-0.02833918
20200070,-11.949402,-3.302684,2.131416,-0.5542073,0.8652728,-0.02935672
20300027,-12.006345,-3.226512,2.12613,-0.5314571,0.8674569,-0.04370849
20400067,-12.063157,-3.146008,2.122547,-0.5470292,0.8474886,-0.02680886
20500024,-12.115624,-3.071628,2.119457,-0.5283974,0.8389029,-0.01283571
20600037,-12.166675,-2.993084,2.117352,-0.5063083,0.8589176,-0.01296888
20700034,-12.220899,-2.920879,2.114687,-0.5185514,0.8416882,-0.01447003
20800023,-12.273751,-2.844654,2.11158,-0.5168933,0.8304107,-0.02711909
20900027,-12.320169,-2.772538,2.109921,-0.5215026,0.8235859,-0.01100449
21000041,-12.367796,-2.697647,2.107498,-0.5269119,0.823483,-0.01554702
21100004,-12.420557,-2.630257,2.10417,-0.5104737,0.8227351,-0.02416396
21200020,-12.472756,-2.555925,2.102496,-0.5259135,0.8634558,-0.01202299
21300011,-12.523227,-2.480438,2.101536,-0.5004194,0.8441528,0.00415879
21400048,-12.572461,-2.402328,2.100405,-0.5166403,0.8310565,-0.004891088
21500002,-12.618916,-2.327196,2.098223,-0.4971262,0.8521429,-0.01336309
21600027,-12.662905,-2.250778,2.09894,-0.5095892,0.8468928,0.01020228
21700019,-12.710356,-2.175779,2.096822,-0.5202869,0.8672221,-0.005778607
21800017,-12.759781,-2.096554,2.11013,-0.5360437,0.8155002,0.1048432
21900036,-12.818911,-2.023182,2.158706,-0.5817608,0.7499831,0.4757412
22000002,-12.87971,-1.951624,2.214681,-0.5971322,0.7244961,0.5832655
22099995,-12.948066,-1.889676,2.268471,-0.6494768,0.6781406,0.5481268
22200007,-13.019355,-1.829526,2.321206,-0.6986961,0.6112056,0.5333673
22299991,-13.097653,-1.774349,2.372181,-0.7044704,0.5958334,0.5117031
22400022,-13.175754,-1.719623,2.421453,-0.7344401,0.5713956,0.4931607
22499996,-13.264043,-1.673161,2.466648,-0.8310827,0.5474426,0.4609836
22600036,-13.357174,-1.625272,2.51343,-0.903721,0.5224888,0.4656372
22699991,-13.459139,-1.582948,2.561866,-0.9353222,0.4507635,0.4927271
22800005,-13.562184,-1.543139,2.605829,-0.9412751,0.4101596,0.439555
22900012,-13.669921,-1.507409,2.642129,-0.9664029,0.3659436,0.3731004
23000004,-13.776887,-1.47398,2.676333,-0.9948005,0.3198776,0.3461451
23100005,-13.882293,-1.446094,2.712896,-1.01956,0.2636662,0.3576016
23200002,-13.990197,-1.423587,2.741893,-1.036125,0.1988421,0.3087902
23299996,-14.090954,-1.401326,2.767473,-1.021568,0.1966871,0.2622463
23400025,-14.192236,-1.382664,2.788734,-1.040211,0.1852695,0.2229066
23499993,-14.293875,-1.364791,2.806369,-1.018905,0.1590164,0.1873431
23600010,-14.395995,-1.348087,2.824186,-1.048693,0.1078198,0.1837445
23699992,-14.504245,-1.332745,2.842323,-1.04238,0.0513245,0.1970133
23800042,-14.611618,-1.321092,2.860215,-1.053291,0.03910559,0.1897384
23900016,-14.721729,-1.310922,2.874791,-1.063176,0.03569147,0.1548523
24000016,-14.832106,-1.304681,2.88468,-1.079661,0.01314936,0.1172245
24099997,-14.938727,-1.293594,2.889413,-1.082118,0.002189844,0.05928708
24200002,-15.045914,-1.287351,2.895737,-1.091148,-0.03507692,0.06270505
24300005,-15.149364,-1.271573,2.901772,-1.095695,-0.01633833,0.05483807
24400019,-15.252464,-1.260632,2.909535,-1.053735,-0.0221832,0.07901234
24500006,-15.356304,-1.24162,2.917063,-1.054503,-0.04529319,0.06998409
24600014,-15.457334,-1.22782,2.920413,-1.017296,-0.06404674,0.03606169
24699993,-15.558084,-1.215156,2.922038,-1.034345,-0.09177808,0.01627151
24800010,-15.659904,-1.206438,2.923321,-1.030159,-0.08196037,0.01423283
24900017,-15.761474,-1.1979,2.924046,-1.0469,-0.1029192,0.01342809
25000035,-15.862474,-1.192853,2.925205,-1.033364,-0.08804262,0.01404666
25099994,-15.970724,-1.176059,2.928838,-1.045988,-0.0912433,0.02971795
25200017,-16.077644,-1.165796,2.927993,-1.048594,-0.06261268,0.007811644
25300007,-16.175684,-1.148109,2.928187,-1.041889,-0.06554372,-0.004403881
25400017,-16.274434,-1.135675,2.926213,-1.052964,-0.09096036,-0.01254707
25499998,-16.366434,-1.11704,2.926959,-1.037484,-0.05697908,-0.0030126
25599997,-16.459274,-1.101095,2.925595,-1.043031,-0.07083118,-0.01359714
25700040,-16.553484,-1.076043,2.926893,-1.029614,-0.06036925,0.005304384
25800010,-16.649114,-1.058342,2.925715,-1.04727,-0.0610458,-0.01304715
25900008,-16.742894,-1.035151,2.925375,-1.026906,-0.03816719,-0.007617635
26000009,-16.838144,-1.015945,2.927869,-1.040918,-0.04740587,0.01526072
26099988,-16.929674,-0.990974,2.929427,-1.022446,-0.02552176,0.01525119
26200016,-17.022234,-0.97325,2.927579,-1.014647,-0.04442842,-0.009940031
26299989,-17.113384,-0.94392,2.930621,-1.005771,-0.02385238,0.02600489
26400018,-17.206184,-0.922139,2.931462,-1.011531,-0.01721356,0.01064689
26499988,-17.299194,-0.889008,2.931256,-1.016901,-0.04026441,0.006686028
26600006,-17.394384,-0.864036,2.93142,-1.004122,0.01373538,-0.0005385954
26699996,-17.488804,-0.832656,2.936185,-1.007384,0.02150169,0.04984399
26800008,-17.585104,-0.810084,2.938075,-0.9973815,0.0004622736,0.02409863
26900012,-17.681934,-0.787257,2.939692,-0.9996301,0.01294491,0.02121836
27000010,-17.779884,-0.768256,2.940168,-1.022607,0.01292288,0.008086142
27099988,-17.873444,-0.740643,2.944769,-1.000485,0.03298263,0.04585527
27200004,-17.968654,-0.720854,2.952901,-1.023742,0.03988292,0.07503416
27300003,-18.059894,-0.695804,2.960723,-1.009664,-0.003926206,0.08976565
27400024,-18.152814,-0.677637,2.969628,-0.9879136,0.02822678,0.09363092
27499990,-18.238264,-0.658904,2.973946,-0.965347,0.03288424,0.04735427
27600003,-18.323914,-0.64414,2.983289,-0.9649445,-0.007638016,0.09077273
27699991,-18.408404,-0.628066,2.993236,-0.9664968,0.02812083,0.107684
27800000,-18.497424,-0.618175,3.001469,-0.9892136,0.001210234,0.0853238
27900014,-18.581194,-0.605935,3.010768,-0.9832472,-0.01623368,0.09092791
28000004,-18.667574,-0.597938,3.018429,-0.9656233,-0.06579648,0.07115654
28100033,-18.748414,-0.586828,3.028326,-0.9664709,-0.02868378,0.09564439
28200000,-18.834354,-0.580201,3.037186,-0.9856396,-0.009811317,0.09220561
28299989,-18.915094,-0.573167,3.049221,-0.9640412,-0.05542793,0.1086729
28400065,-19.000974,-0.571102,3.057875,-0.9970269,-0.05210515,0.09135619
28499989,-19.086654,-0.56848,3.067426,-1.033836,-0.05505471,0.09087127
28600026,-19.180134,-0.568199,3.078257,-1.053414,-0.06700196,0.1116568
28700032,-19.270584,-0.565874,3.086549,-1.048023,-0.06997613,0.0849217
28800005,-19.362974,-0.566572,3.096383,-1.021531,-0.09641109,0.09454132
28900013,-19.443814,-0.568204,3.104439,-1.01035,-0.1028043,0.08124288
29000044,-19.530724,-0.574098,3.114508,-1.00317,-0.08067666,0.1029847
29100001,-19.605764,-0.579029,3.119797,-0.9883474,-0.08876096,0.04571063
29199999,-19.686864,-0.586561,3.125275,-0.9936237,-0.08698439,0.04762241
29300031,-19.760804,-0.591001,3.131074,-0.9638525,-0.1191937,0.05523357
29400016,-19.839374,-0.599779,3.136776,-0.9389135,-0.09936041,0.05500557
29499987,-19.911154,-0.606063,3.142727,-0.9298728,-0.1249168,0.06117635
29600047,-19.984764,-0.613264,3.148525,-0.9204019,-0.1048025,0.05388765
29699991,-20.055214,-0.621118,3.153498,-0.9120214,-0.1343213,0.04129733
29800032,-20.132984,-0.631994,3.155583,-0.9322859,-0.1699261,0.03070002
29900049,-20.215044,-0.642672,3.159802,-0.9978043,-0.1329451,0.03799022
30000004,-20.304004,-0.655414,3.163705,-1.016958,-0.1961624,0.05156022
30099999,-20.401504,-0.670234,3.166136,-1.008078,-0.1727084,0.02055459
30200007,-20.499464,-0.683744,3.144137,-0.9696622,-0.1276644,-0.1683958
30300002,-20.590554,-0.683201,3.07448,-0.8430623,-0.06633414,-0.6567414
30400025,-20.673684,-0.674045,2.985082,-0.7728358,0.05989131,-0.8963202
30499994,-20.757064,-0.65163,2.914372,-0.7648653,0.1328477,-0.7192193
30600001,-20.841114,-0.62524,2.849369,-0.7808736,0.2110015,-0.6333913
30699991,-20.926784,-0.586284,2.78375,-0.7699819,0.2457652,-0.6492885
30800011,-21.009804,-0.542089,2.719688,-0.7377224,0.3352107,-0.6419731
30900008,-21.090934,-0.489747,2.652165,-0.7064303,0.3862084,-0.6589521
31000034,-21.168084,-0.434141,2.585909,-0.696028,0.4332976,-0.6539993
31099994,-21.246234,-0.369907,2.519714,-0.6458173,0.527296,-0.6629208
31200007,-21.318164,-0.302874,2.454452,-0.6141055,0.5845169,-0.6499487
31299993,-21.386574,-0.227424,2.385153,-0.5632828,0.6695531,-0.6799433
31400023,-21.448044,-0.148694,2.313304,-0.4987825,0.7555617,-0.7241022
31500004,-21.502444,-0.0622640000000001,2.243438,-0.4509279,0.8015502,-0.6937221
31600010,-21.549244,0.0275339999999999,2.173618,-0.4312076,0.8357406,-0.6973152
31700000,-21.595604,0.125407,2.09826,-0.361746,0.8878338,-0.74459
31800016,-21.633774,0.224979,2.024601,-0.2857943,0.9361039,-0.734974
31900013,-21.669084,0.324101,1.950356,-0.1935562,0.9967308,-0.7365848
32000010,-21.693604,0.425084,1.875154,-0.1207198,1.020767,-0.7476142
32099988,-21.711744,0.522453,1.796533,-0.04296137,1.064616,-0.7768602
32200028,-21.719564,0.62329,1.720319,0.06233887,1.093013,-0.7753313
32300001,-21.725824,0.726555,1.639456,0.1169694,1.078858,-0.7889732
32400019,-21.719964,0.829085,1.561112,0.2061387,1.094409,-0.7786661
32499991,-21.713074,0.9248232,1.484079,0.2668043,1.097838,-0.7668103
32600011,-21.695404,1.0210722,1.408794,0.3161468,1.083363,-0.7444776
32700003,-21.668964,1.1062263,1.3361,0.398857,1.050121,-0.721527
32800004,-21.631044,1.193253,1.264779,0.5031163,1.032662,-0.6964366
32900016,-21.590844,1.2712926,1.199459,0.5700658,0.9914453,-0.6526853
33000004,-21.543594,1.3493235,1.130695,0.5960022,0.9775777,-0.672603
33099993,-21.497604,1.4209643,1.071532,0.6747565,0.9275018,-0.6042891
33200009,-21.444714,1.4931485,1.013606,0.7297236,0.8963352,-0.5722373
33299997,-21.392704,1.5586062,0.9589626,0.7656786,0.854388,-0.5382776
33400031,-21.332634,1.623542,0.907091,0.7897976,0.7940341,-0.5240881
33499997,-21.281334,1.6803268,0.8593763,0.7822347,0.7379013,-0.4708104
33600002,-21.226464,1.734941,0.8223538,0.7752086,0.701021,-0.3772967
33699995,-21.182224,1.7790813,0.7857218,0.8005035,0.6756579,-0.350447
33800009,-21.130894,1.82529541,0.7506316,0.8126079,0.67781,-0.3460841
33900017,-21.088884,1.86932332,0.7154453,0.8462022,0.6488917,-0.3442558
34000009,-21.039134,1.91782669,0.6802178,0.9148359,0.6573452,-0.3646856
34100006,-20.999404,1.95229124,0.6510084,0.8906322,0.6261905,-0.2926443
34200009,-20.946974,1.9921496,0.6207831,0.8721937,0.5961688,-0.2934029
34300007,-20.911194,2.0203381,0.5887803,0.8642796,0.5479864,-0.3076771
34400035,-20.870184,2.0474001,0.5651928,0.8541596,0.4832475,-0.2334468
34499995,-20.841494,2.0698852,0.540523,0.8371758,0.5136994,-0.2310358
34600045,-20.802534,2.0957761,0.5161036,0.859735,0.4938664,-0.2412106
34699998,-20.780144,2.1142587,0.4922107,0.8496866,0.4747358,-0.2299492
34800007,-20.741734,2.1380626,0.4693576,0.8544224,0.4645233,-0.2230335
34900012,-20.717554,2.1564708,0.4449012,0.8704343,0.4611639,-0.2433706
35000095,-20.675894,2.1801951,0.4202622,0.8876522,0.4179229,-0.2380996
35100006,-20.642074,2.2001931,0.4042818,0.8932279,0.4205188,-0.1713731
