Time_us,x,y,yaw,V_x,V_y,Gyro_z
5199974,0.0902999999999992,4.17935,1.169195,0.1815563,1.01884,0.05834243
5299968,0.115320000000001,4.28172,1.174733,0.1983319,0.9963495,0.0504689
5399975,0.138010000000001,4.38006,1.181675,0.1524449,0.9731829,0.0670981
5499989,0.160640000000001,4.48462,1.188899,0.1911617,0.9971281,0.07242735
5599977,0.182279999999999,4.59099,1.194888,0.1812804,1.026904,0.05949992
5699955,0.203399999999998,4.69743,1.204455,0.1808092,1.04248,0.09444489
5799997,0.224440000000001,4.80555,1.213197,0.1915707,1.051631,0.09344631
5899947,0.24455,4.91814,1.221531,0.1424947,1.025125,0.07820075
6000004,0.26221,5.024,1.22887,0.1473141,0.9984241,0.0850286
6099954,0.278410000000001,5.12885,1.236883,0.09722076,0.992381,0.08429462
6199971,0.291589999999999,5.22982,1.243216,0.1072604,0.9543942,0.06888758
6299970,0.307259999999999,5.32923,1.251079,0.1199391,0.9836266,0.07599217
6399980,0.323599999999999,5.43147,1.260484,0.125664,1.001433,0.0913809
6499987,0.334710000000001,5.53321,1.269909,0.1186637,1.002834,0.1013883
6599972,0.344570000000001,5.63366,1.277625,0.06935249,0.9605176,0.08531109
6699949,0.34911,5.73406,1.285658,0.04834948,0.980197,0.08764707
6799970,0.354980000000001,5.83599,1.293014,0.07766257,1.00989,0.07655126
6899950,0.361979999999999,5.94081,1.300912,0.06443554,1.035342,0.07145932
7000003,0.3687,6.04623,1.308447,0.05441348,1.052459,0.07445285
7099954,0.377189999999999,6.15167,1.315828,0.07530242,1.081905,0.0739009
7199960,0.385259999999999,6.25921,1.324536,0.07233532,1.072715,0.08875244
7299954,0.385850000000001,6.36831,1.33216,0.05504657,1.04416,0.0711782
7399973,0.385940000000002,6.47293,1.340693,0.02725193,1.010959,0.08720026
7499996,0.382079999999998,6.57559,1.349817,-0.003536387,0.9688409,0.08956601
7599977,0.376809999999999,6.67364,1.355812,-0.04182234,0.9462419,0.06055664
7699953,0.36992,6.77354,1.362096,-0.0006436795,0.9777608,0.05868646
7799969,0.3644,6.87594,1.368101,-0.02543966,1.00496,0.06245757
7899958,0.363099999999999,6.97824,1.374873,-0.03169414,1.009336,0.06484859
8000001,0.36046,7.08204,1.379164,-0.04465577,1.019615,0.04969513
8099954,0.35529,7.18882,1.386912,-0.02388144,1.03783,0.06492825
8199993,0.350190000000001,7.29708,1.392594,-0.03663217,1.058008,0.0559431
8299956,0.344919999999998,7.40759,1.398506,-0.04459465,1.082759,0.05719933
8399971,0.33954,7.51736,1.404355,-0.04414893,1.056169,0.06110389
8499988,0.328810000000001,7.62676,1.408208,-0.07359368,1.014282,0.03305431
8599968,0.318090000000002,7.73128,1.409388,-0.08092733,0.990856,-0.002171763
8700041,0.303930000000001,7.83385,1.411579,-0.07508948,1.008206,0.009020071
8799967,0.291119999999999,7.93895,1.413011,-0.08375362,1.034332,0.01191833
8899949,0.274889999999999,8.0447,1.404562,-0.1337583,1.058809,-0.07293957
8999994,0.263400000000001,8.15149,1.401242,-0.07554323,1.076357,-0.04549045
9099949,0.252659999999999,8.26463,1.394145,-0.06309641,1.096233,-0.05962405
9199968,0.244350000000001,8.37627,1.386352,-0.03834093,1.090165,-0.07978462
9300019,0.242699999999999,8.48745,1.377712,-0.06239748,1.049963,-0.08617231
9399991,0.241700000000002,8.59433,1.370539,-0.05418476,1.02374,-0.07059447
9500063,0.238569999999999,8.70391,1.364776,-0.0554365,1.013195,-0.05672724
9600050,0.234909999999999,8.8097,1.356121,-0.04601768,0.9728847,-0.07722806
9699941,0.235399999999998,8.92233,1.346675,-0.02755794,1.044451,-0.09185001
9799968,0.23753,9.03542,1.339549,-0.03123242,1.058795,-0.07241776
9900017,0.241420000000002,9.15881,1.33046,0.001123174,1.090308,-0.08305741
9999980,0.246359999999999,9.27892,1.322342,0.0216662,1.052085,-0.07082974
10099933,0.251000000000001,9.39161,1.313928,0.008271849,1.020192,-0.0753694
10200028,0.255420000000001,9.49837,1.306012,0.004939103,0.9827629,-0.07774089
10299960,0.261379999999999,9.60017,1.299095,0.01167443,0.9631237,-0.06869205
10399966,0.267220000000002,9.69886,1.291146,0.02130338,0.9917956,-0.07807855
10500009,0.27713,9.79514,1.283798,0.03630503,1.000759,-0.07057859
10599943,0.28735,9.89373,1.277846,0.0644522,1.02455,-0.05393706
10699921,0.30003,10.00014,1.270243,0.08140305,1.042878,-0.07556565
10799986,0.313400000000001,10.1064,1.264461,0.1181855,1.067772,-0.05329717
10899914,0.325949999999999,10.2118,1.259622,0.104604,1.08109,-0.05726012
10999966,0.338509999999999,10.31808,1.255591,0.1049954,1.071365,-0.04486391
11099948,0.349309999999999,10.42349,1.251037,0.1231768,1.027928,-0.04915511
11199954,0.35979,10.52556,1.248227,0.1154449,1.002812,-0.0288073
11299928,0.364630000000002,10.62395,1.245695,0.1100637,0.9754971,-0.03114504
11399953,0.36994,10.71883,1.24264,0.1012071,0.9500722,-0.03671916
11499949,0.3794,10.81492,1.241709,0.1191347,0.9882647,-0.01334166
11599941,0.390789999999999,10.91412,1.239187,0.1275681,1.011716,-0.02746016
11699938,0.405480000000001,11.01649,1.236293,0.1293423,1.000729,-0.03159023
11799960,0.41995,11.11553,1.235011,0.1281614,0.9542766,-0.01601285
11899919,0.434909999999999,11.21452,1.235427,0.1379102,0.9961979,0.003398871
11999980,0.451160000000002,11.31653,1.237915,0.1472712,1.026975,0.01889721
12099920,0.470099999999999,11.42096,1.240445,0.159799,1.030181,0.02243711
12199935,0.489229999999999,11.52597,1.244645,0.1691059,1.04286,0.03808802
12299947,0.503609999999998,11.63345,1.249356,0.1461357,1.007705,0.04050668
12399945,0.516580000000001,11.73753,1.255253,0.1294299,0.9834036,0.0540868
12499990,0.52317,11.83772,1.260258,0.1211635,0.9577044,0.046402
12599953,0.530429999999999,11.93874,1.267885,0.1070008,1.009736,0.06565149
12699937,0.537289999999999,12.04511,1.273321,0.10355,1.022488,0.05774875
12799939,0.545090000000002,12.14965,1.279234,0.1095978,1.002064,0.05730107
12899915,0.550350000000002,12.25122,1.286283,0.06055779,0.9702317,0.06248315
12999968,0.554950000000002,12.35191,1.295769,0.09272996,1.005761,0.08989181
13099922,0.55603,12.44969,1.301489,0.06849803,1.015898,0.06073464
13199936,0.557600000000001,12.54965,1.308177,0.07318635,1.038765,0.06523864
13299928,0.555399999999999,12.65265,1.322609,0.03722427,1.070908,0.1461258
13399943,0.552869999999999,12.75821,1.327391,0.03202095,1.0461,0.05884691
13499960,0.551539999999999,12.85709,1.331697,0.02059283,1.001545,0.03683515
13599934,0.550509999999999,12.95203,1.336554,0.02610399,0.9885002,0.04493466
13699918,0.552610000000001,13.04743,1.339737,0.0267713,1.01413,0.03397271
13799937,0.554279999999999,13.14479,1.342468,0.01247496,1.017454,0.0294614
13899919,0.552679999999999,13.24958,1.346099,0.02665453,1.005858,0.03267074
13999970,0.552330000000001,13.35593,1.348675,0.01980851,1.04795,0.02845816
14099920,0.550090000000001,13.46045,1.3522,0.004566574,1.025088,0.035133
14199950,0.546669999999999,13.56158,1.354624,-0.0314672,0.9733252,0.02842291
14299925,0.540310000000002,13.65596,1.358011,-0.006460295,0.9902092,0.03556229
14399945,0.536439999999999,13.75196,1.361809,-0.009734731,0.9864756,0.04082059
14499948,0.533570000000001,13.84322,1.363375,-0.02751745,0.9790463,0.02905221
14599973,0.53079,13.93472,1.364445,-0.01880879,0.9773585,0.009637761
14699937,0.526579999999999,14.02812,1.366312,-0.04338853,0.9896373,0.01626428
14800048,0.522860000000001,14.12287,1.366795,-0.02144268,0.9821769,0.01112504
14899918,0.52055,14.22054,1.368322,-0.02368018,0.9871739,0.007289699
14999962,0.5183,14.31902,1.370953,-0.0110057,1.001984,0.01225371
15099935,0.512049999999999,14.42051,1.372736,-0.0353029,0.9983844,0.02053058
15199932,0.507090000000002,14.52111,1.370603,-0.04124007,1.008469,-0.02107961
15299917,0.506889999999999,14.61917,1.369004,-0.02424105,1.014836,-0.02677342
15399950,0.506419999999999,14.71851,1.368225,-0.04522348,1.025146,-0.006368639
15499945,0.50731,14.81642,1.366206,-0.02091327,1.016168,-0.02657848
15599976,0.50769,14.91447,1.361332,-0.01445183,1.005792,-0.05349963
15699926,0.5062,15.01822,1.358314,0.001876067,1.010324,-0.04037564
15800046,0.505189999999999,15.1212,1.355302,-0.003366124,1.014373,-0.03488182
15899935,0.503710000000002,15.22324,1.351877,-0.003804956,1.014554,-0.04104587
16000090,0.504090000000001,15.32449,1.348846,-0.003491994,1.016757,-0.03936299
16099918,0.508030000000002,15.42494,1.345913,0.008735446,1.020657,-0.03485474
16200045,0.512720000000002,15.52699,1.342954,0.011639,1.009532,-0.03965177
16299924,0.519169999999999,15.62937,1.338687,0.004922484,1.01984,-0.04742181
16399940,0.52458,15.73183,1.336373,0.02363414,1.019192,-0.03239872
16499952,0.531970000000001,15.83356,1.326226,0.05638452,0.996091,-0.1124093
16599947,0.540109999999999,15.93501,1.323298,0.05096039,1.004367,-0.04904208
16699915,0.552479999999999,16.03929,1.319854,0.04993086,1.009102,-0.03097036
16799932,0.562239999999999,16.14136,1.314199,-0.001527606,1.017273,-0.05159524
16899913,0.570740000000001,16.24174,1.311491,0.06538559,1.01494,-0.03481775
16999966,0.580079999999999,16.3408,1.310258,0.06207669,0.9639983,-0.01326899
17099932,0.596800000000002,16.44206,1.30394,0.06506105,1.0067,-0.04773981
17199931,0.611370000000001,16.54399,1.302457,0.08784761,1.00213,-0.01476406
17299929,0.625420000000002,16.64228,1.300719,0.1284829,0.9936799,-0.01330143
17400056,0.638390000000001,16.73981,1.300511,0.09717441,0.9723611,-0.009494795
17500067,0.650860000000002,16.83734,1.301226,0.09477464,0.9892099,0.00201575
17600046,0.66151,16.93522,1.297118,0.009570873,1.010548,-0.03616602
17699836,0.67305,17.03514,1.295774,0.1229924,0.9909469,-0.02562227
17799859,0.6844,17.13902,1.29402,0.1158456,1.01018,0.004125159
17899829,0.695820000000001,17.24471,1.296074,0.113553,1.028822,0.01534605
17999928,0.7074,17.3509,1.298872,0.1011429,1.047013,0.02597045
18099834,0.719819999999999,17.46099,1.298395,0.1160327,1.051298,-0.002272641
18199839,0.733309999999999,17.56946,1.294826,0.121321,1.049322,-0.04019889
18299849,0.743749999999999,17.67588,1.297544,0.1189657,1.040478,0.02189509
18399847,0.753260000000001,17.78133,1.299942,0.1066034,1.046916,0.02749724
18499853,0.761340000000001,17.88977,1.298048,0.1323367,1.034071,-0.03361696
18599868,0.77055,17.99674,1.303669,0.1130631,1.037883,0.04452697
18699833,0.780080000000002,18.10302,1.309669,0.1129156,1.048481,0.053892
18799839,0.788830000000001,18.21019,1.31247,0.09842508,1.05841,0.02462161
18899834,0.795629999999999,18.32586,1.316841,0.05715722,1.084837,0.04670865
18999874,0.80227,18.43964,1.318937,0.09931968,1.080369,0.01988989
19099928,0.810169999999999,18.55228,1.322147,0.08141762,1.067554,0.03213968
19199935,0.81765,18.65988,1.327762,0.03739485,1.041126,0.05688456
19299926,0.82629,18.76131,1.330598,0.05431111,1.010117,0.02290666
19399942,0.833690000000001,18.86236,1.338961,0.06666791,1.039873,0.07964511
19499948,0.837869999999999,18.95989,1.342993,0.03717842,1.030331,0.04601823
19599933,0.840589999999999,19.05897,1.345873,0.04645367,1.036259,0.02216877
19699919,0.8489,19.16323,1.3506,0.05125419,1.055998,0.04046283
19799937,0.855599999999999,19.26902,1.353518,0.04620636,1.075719,0.02882036
19899922,0.861319999999999,19.38527,1.356005,0.03610076,1.051663,0.02030413
19999961,0.865629999999999,19.49389,1.359635,0.02929098,0.9836187,0.02437117
20099918,0.868729999999999,19.60058,1.363302,0.003902195,0.982801,0.03949419
20199962,0.871110000000002,19.70594,1.365417,0.005041599,1.001643,0.021818
20299925,0.871400000000001,19.8059,1.366461,0.0365638,1.009806,0.009533754
20399951,0.87191,19.90712,1.369826,0.01150901,1.02862,0.02654633
20499947,0.868980000000001,20.01364,1.37192,-0.003522497,1.041501,0.01850161
20599919,0.864930000000001,20.11888,1.371493,-0.003133146,1.036174,-0.007493943
