Time_us,x,y,yaw,V_x,V_y,Gyro_z
35400001,-31.64018,-0.9909628,3.611267,-0.8559376,-0.477318,-0.3222005
35499961,-31.73226,-1.034734,3.579167,-0.8694476,-0.4473046,-0.3238162
35599921,-31.82519,-1.075764,3.547103,-0.88149,-0.4169869,-0.324066
35699881,-31.92006,-1.113613,3.515259,-0.8930383,-0.3863629,-0.3206341
35799841,-32.01566,-1.148703,3.483447,-0.9030303,-0.3555889,-0.3204518
35899801,-32.11301,-1.180547,3.451763,-0.9124867,-0.3245208,-0.3194696
35999761,-32.21086,-1.209569,3.420405,-0.9204709,-0.2934671,-0.3162809
36099721,-32.3102,-1.235358,3.389327,-0.9278805,-0.262225,-0.313026
36199681,-32.40898,-1.258125,3.358885,-0.9394326,-0.2327632,-0.3092676
36299641,-32.51113,-1.278183,3.327828,-0.9538164,-0.2026786,-0.3123245
36399601,-32.61409,-1.29545,3.296603,-0.9640347,-0.1714816,-0.3146601
36499561,-32.71889,-1.309164,3.26542,-0.9730785,-0.1394666,-0.3140426
36599521,-32.82389,-1.31978,3.234514,-0.9800686,-0.1074179,-0.3118349
36699481,-32.9303,-1.327006,3.20384,-0.9860575,-0.07496763,-0.3087117
36799441,-33.03651,-1.331217,3.17369,-0.9902205,-0.04310796,-0.3042472
36899401,-33.14383,-1.332122,3.143941,-0.9916849,-0.01129269,-0.2998832
36999361,-33.25071,-1.330097,3.114742,-0.9933522,0.01980383,-0.2948323
37100154,-33.3595,-1.324908,3.085973,-0.992304,0.05054124,-0.2883082
37200114,-33.46656,-1.31695,3.058073,-0.9918584,0.08038056,-0.2815284
37300074,-33.5742,-1.305811,3.030812,-0.9909521,0.1096632,-0.274423
37400034,-33.68089,-1.291957,3.004396,-0.9867113,0.1374734,-0.2664048
37499994,-33.78837,-1.275219,2.978644,-0.9843832,0.1648353,-0.2590589
37599954,-33.89483,-1.255989,2.953504,-0.9787818,0.1909671,-0.2539387
37699914,-34.00177,-1.233665,2.929348,-0.9752939,0.2164744,-0.2443038
37799874,-34.10748,-1.208912,2.905812,-0.9688189,0.2406795,-0.2376453
37899834,-34.21347,-1.181577,2.883117,-0.9624665,0.2637916,-0.2291127
37999794,-34.3181,-1.152158,2.86115,-0.9573418,0.2864246,-0.2214616
38099754,-34.42257,-1.120103,2.840039,-0.9505181,0.3076225,-0.2129069
38199714,-34.52554,-1.086074,2.819651,-0.9448381,0.3283575,-0.2055187
38299674,-34.62756,-1.049973,2.800218,-0.9378823,0.347607,-0.1978571
38399634,-34.72906,-1.011796,2.781306,-0.9301584,0.365897,-0.1905826
38499594,-34.83074,-0.9715407,2.763209,-0.9230436,0.3834103,-0.1828752
38599554,-34.93098,-0.9298211,2.745902,-0.9154282,0.3996509,-0.1749839
38699514,-35.03118,-0.8859987,2.729316,-0.9084236,0.4154149,-0.1670355
38799474,-35.12867,-0.8422815,2.72939,-0.8676688,0.3964702,-0.02111353
38899434,-35.21982,-0.8015502,2.729465,-0.7681457,0.3516822,0.007456072
38999394,-35.29803,-0.7665385,2.72954,-0.6216336,0.286228,0.001445159
39099354,-35.36075,-0.7379457,2.729606,-0.4314727,0.2019738,0.0009881915
39200147,-35.40234,-0.7184218,2.729675,-0.2041012,0.1014625,0.001224039
39300107,-35.42386,-0.7080393,2.729736,-0.002300343,0.01217409,0.001215455
